imdb_title_id,title,year,genre,country,budget,worlwide_gross_income,production_company
tt2023587,La madre,2013,"Horror, Thriller","Canada, Spain",15000000,146428180,Universal Pictures
tt2023690,Killer in viaggio,2012,"Adventure, Comedy, Crime",UK,1300000,2122909,StudioCanal
tt2024432,Io sono tu,2013,"Comedy, Crime, Drama",USA,35000000,173965010,Aggregate Films
tt2024469,Non-Stop,2014,"Action, Mystery, Thriller","UK, France, USA, Canada",50000000,222809600,StudioCanal
tt2024506,Incroci pericolosi,2013,"Comedy, Drama",USA,2000000,61669,Millennium Films
tt2024521,My Name Is Lenny,2017,"Biography, Drama, Sport",UK,10000000,435,Salon Pictures
tt2024544,12 anni schiavo,2013,"Biography, Drama, History","USA, UK",20000000,187733202,Regency Enterprises
tt2025690,L'ultima tempesta,2016,"Action, Drama, History",USA,80000000,52099090,Walt Disney Pictures
tt2027140,Mood Indigo - La schiuma dei giorni,2013,"Comedy, Drama, Fantasy","France, Belgium",19000000,10435322,Brio Films
tt2027154,Love Bite,2012,"Comedy, Horror, Romance",UK,2500000,238177,WestEnd Films
tt2027265,Une vie meilleure,2011,Drama,France,5800000,4024643,Les Films du Lendemain
tt2032572,USS Indianapolis,2016,"Action, Drama, History",USA,40000000,2158568,Hannibal Media
tt2034031,Dimmi quando,2014,"Comedy, Drama, Romance",USA,5000000,2379154,Anonymous Content
tt2034139,The Last Exorcism - Liberaci dal male,2013,"Horror, Thriller","France, USA",5000000,25051865,StudioCanal
tt2034761,Alla ricerca della stella del Natale,2012,"Adventure, Family, Fantasy",Norway,28000000,7419431,Film Fund FUZZ
tt2034800,The great wall,2016,"Action, Adventure, Fantasy","USA, China, Hong Kong, Australia, Canada",150000000,334933831,Legendary East
tt2036416,"Na xie nian, wo men yi qi zhui de nu hai",2011,"Comedy, Drama, Romance",Taiwan,50000000,29843025,Star Ritz Productions Co.
tt2039331,E la chiamano estate,2012,Drama,"Italy, France",1093000,109120,Pavarotti & Friends
tt2039338,Flatliners: Linea mortale,2017,"Drama, Horror, Mystery","USA, Canada",19000000,45158254,Columbia Pictures
tt2039393,The Gambler,2014,"Crime, Drama, Thriller",USA,25000000,39280992,Paramount Pictures
tt2040560,The Pact,2012,"Horror, Mystery, Thriller",USA,400000,5664404,Preferred Content
tt2040578,U.F.O.,2012,"Comedy, Horror, Sci-Fi",UK,2500000,5848,Filmbox
tt2041331,sxtape,2013,Horror,USA,600000,4961,Aeroplano
tt2041532,Trinta,2014,"Biography, Drama",Brazil,5000000,48031,Fox International Productions (FIP)
tt2042568,A proposito di Davis,2013,"Comedy, Drama, Music","USA, UK, France",11000000,32960249,CBS Films
tt2042583,La gabbia dorata,2013,Drama,"Mexico, Spain, Guatemala",2500000,1021223,Animal de Luz Films
tt2043932,New Kids Nitro,2011,"Action, Comedy",Netherlands,2500000,9428100,Eyeworks Film & TV Drama
tt2043971,Real Playing Game,2013,"Action, Adventure, Sci-Fi",Portugal,1000000,151448,MGN Filmes
tt2043979,Róza,2011,"Drama, War",Poland,5302677,2339219,"Studio Filmowe ""Tor"""
tt2048824,Old Fashioned,2014,"Drama, Romance",USA,600000,1914090,Old is New
tt2049511,No Tell Motel,2013,Horror,USA,3000000,466535,Enderby Entertainment
tt2049630,Unfreedom,2014,"Crime, Drama, Romance","USA, India",1500000,3778,69 Productions
tt2050452,Pedro e Inês,2018,Drama,"Portugal, France, Brazil",1000000,213256,Persona Non Grata Pictures
tt2050664,Thomas & Friends: Day of the Diesels,2011,Animation,UK,1000000,220509,HIT Entertainment
tt2051818,Baat seng bou hei,2012,Comedy,Hong Kong,8500000,3464135,Icon Pictures
tt2051894,Home Run,2013,"Drama, Sport",USA,1200000,2861020,Hero Productions
tt2052015,Water & Power,2013,"Crime, Drama",USA,600000,82312,Olmos Productions
tt2053378,Juoppohullun päiväkirja,2012,Comedy,Finland,1312000,1552896,Dictator Films
tt2053425,Un sapore di ruggine e ossa,2012,"Drama, Romance","France, Belgium, Singapore",15400000,25807712,Why Not Productions
tt2053463,Effetti collaterali,2013,"Crime, Drama, Mystery",USA,30000000,63414135,Endgame Entertainment
tt2055790,Turf,2013,Comedy,France,25000000,3414432,Pathé
tt2057392,Il diritto di uccidere,2015,"Action, Drama, Thriller","UK, Canada",13000000,35259653,Raindog Films
tt2058107,Le due vie del destino,2013,"Biography, Drama, Romance","Switzerland, UK, Australia",18000000,24174885,Archer Street Productions
tt2058673,Point Break,2015,"Action, Adventure, Crime","China, Germany, USA, Austria, Italy, Canada",105000000,133718711,Alcon Entertainment
tt2059171,13 peccati,2014,"Horror, Thriller",USA,4000000,826913,RADiUS-TWC
tt2059211,Eylül,2011,Drama,Turkey,300000,15747,Arti Film
tt2062559,Invasor,2012,"Action, Crime, Drama","Spain, France",3000000,676451,Vaca Films
tt2062575,La vida precoz y breve de Sabina Rivas,2012,"Adventure, Drama, Romance",Mexico,60000000,2393988,Churchill y Toledo
tt2063008,The Road,2011,"Crime, Drama, Horror",Philippines,300000,942041,GMA Films
tt2063781,Smashed,2012,Drama,USA,500000,499725,Super Crispy Entertainment
tt2066051,Rocketman,2019,"Biography, Drama, Music","UK, USA, Canada",40000000,195179299,Paramount Pictures
tt2069723,Bendeyar,2011,"Action, Drama",Turkey,800000,272999,Gözyasi Film
tt2069955,The Mule,2012,"Crime, Drama, Mystery",USA,5000000,19152,Voltage Pictures
tt2070776,Tutti pazzi per Rose,2012,"Comedy, Romance, Sport","France, Belgium",13000000,12698385,Trésor Films
tt2071441,Wi-heom-han gyan-gye,2012,"Drama, Mystery, Romance","China, South Korea, Singapore",31000000,2074864,Zonbo Media
tt2071458,"Puppe, Icke & der Dicke",2012,Comedy,Germany,500000,40536,Strangenough Pictures
tt2071582,Skumringslandet,2014,"Crime, Fantasy, Mystery",Norway,8500000,87275,Motlys
tt2072145,Kulman pojat,2012,"Comedy, Romance",Finland,1000000,648557,Bronson Club
tt2072164,Hoi sum moh fat,2011,"Action, Comedy, Fantasy","Hong Kong, China",8000000,405268,Huayi Brothers Media
tt2072220,Saving General Yang,2013,"Adventure, History, War","Hong Kong, China",20000000,12756500,Pegasus Motion Pictures
tt2072233,Sleepless - Il giustiziere,2017,"Action, Crime, Thriller",USA,30000000,32917353,Open Road Films (II)
tt2072933,Cottage Country,2013,"Comedy, Crime, Horror",Canada,7000000,174306,Whizbang Films
tt2073093,Teslimiyet,2010,Drama,Turkey,500000,10709,Pegasus Film
tt2073138,Vedi,2011,"Action, Thriller",India,100000000,8406,S. N. Media
tt2076176,Cloclo,2012,"Biography, Drama, Music","France, Belgium",20000000,16758611,LGM Productions
tt2076298,Ip Man 4,2019,"Action, Biography, Drama","Hong Kong, China",52000000,176345966,Golden Harvest Company
tt2077677,3Simoa,2012,Comedy,Finland,275000,93296,It's Alive Productions
tt2077772,Ja saapuu oikea yö,2012,"Drama, Thriller",Finland,920000,81578,Helsinki-Filmi
tt2077833,Rowdy Rathore,2012,Action,India,450000000,29342463,Bhansali Productions
tt2077851,Sleepwalk with Me,2012,Comedy,USA,1000000,2266067,Bedrocket Media Ventures
tt2080374,Steve Jobs,2015,"Biography, Drama","UK, USA",30000000,34441873,Universal Pictures
tt2080418,Wang chao de nu ren: Yang Gui Fei,2015,"Drama, History, Romance","China, South Korea, Japan",20000000,20778906,A Blissful Return Pictures
tt2081194,Hansel e Gretel e la strega della foresta nera,2013,"Comedy, Horror",USA,4500000,298688,Kerry Kimmel & Pollack
tt2081251,Galloping Mind,2015,Drama,"Belgium, Hungary",2200000,21696,Savage Film
tt2081266,Le avventure di Huckleberry Finn,2012,"Adventure, Family",Germany,6500000,1217451,Majestic Filmproduktion
tt2081311,May I Kill U?,2012,"Comedy, Horror, Thriller",UK,1000000,12571,Vectis Vision
tt2082197,Barfi!,2012,"Comedy, Drama, Romance",India,300000000,4490134,UTV Motion Pictures
tt2082221,Bumchoiwaui junjaeng: Nabbeunnomdeul jeonsungshidae,2012,"Action, Crime, Drama",South Korea,10000000000,32472645,CJ Entertainment
tt2082409,Rajapattai,2011,"Action, Comedy",India,390000000,370550,ODU Movies
tt2082410,Rat King,2012,"Drama, Thriller","Finland, Estonia",1690000,66728,Allfilm
tt2082417,Schilf,2012,"Drama, Sci-Fi, Thriller",Germany,1800000,52243,X-Filme Creative Pool
tt2082496,Une bouteille à la mer,2010,Drama,"France, Israel, Canada",2000000,666011,TS Productions
tt2083231,Java Heat,2013,"Action, Crime, Drama","Indonesia, USA",15000000,189739,Margate House Films
tt2083355,The Best Man Holiday,2013,"Comedy, Drama",USA,17000000,72835710,Universal Pictures
tt2083383,Di nuovo in gioco,2012,"Drama, Sport",USA,30000000,48963137,Warner Bros.
tt2084007,Lora ot sutrin do vecher,2011,"Adventure, Comedy, Mystery",Bulgaria,5000,79721,Spotlight Production Company
tt2084934,Zombibi,2012,"Comedy, Horror",Netherlands,500000,311245,Launch Works
tt2084970,The Imitation Game,2014,"Biography, Drama, Thriller","UK, USA",14000000,233555708,Black Bear Pictures
tt2084989,Upstream Color,2013,"Drama, Sci-Fi",USA,50000,587174,erbp
tt2088003,Big Game - Caccia al presidente,2014,"Action, Adventure","Finland, UK, Germany",8500000,7455398,Subzero Film Entertainment
tt2088871,Kaappari,2013,"Comedy, Crime, Drama",Finland,1600000,532269,Solar Films
tt2088974,Vuonna 85,2013,"Comedy, Drama, Music",Finland,1600000,1984020,Artista Filmi Oy
tt2089750,Nativity 2: Danger in the Manger!,2012,"Comedy, Family",UK,3000000,14433981,Media Pro Six
tt2090447,A Green Story,2012,Biography,"USA, Greece",850000,12901,Paramyth Films
tt2091256,Capitan Mutanda,2017,"Animation, Action, Comedy","USA, Canada, France, UK, India",38000000,125427681,DreamWorks Animation
tt2091473,Promised Land,2012,Drama,"USA, United Arab Emirates",15000000,11039031,Focus Features
tt2091935,Mr. Right,2015,"Action, Comedy, Romance",USA,8000000,607595,Amasia Entertainment
tt2093270,The Returned,2013,"Crime, Drama, Horror","Spain, Canada",5000000,612521,Ramaco Media I
tt2093990,El Niño,2014,"Action, Adventure, Crime","Spain, France",6000000,20918976,Telecinco Cinema
tt2093995,Fort Bliss,2014,"Drama, War","Turkey, USA",1000000,669247,Yeniceri Produksiyon A.S.
tt2094018,Hours,2013,"Drama, Thriller",USA,4000000,801983,The Safran Company
tt2094766,Assassin's Creed,2016,"Action, Adventure, Sci-Fi","USA, France, UK, Hong Kong, Taiwan, Malta",125000000,240697856,Regency Enterprises
tt2094767,Avgust. Vosmogo,2012,"Action, Drama, Sci-Fi",Russia,16000000,12620072,Glavkino
tt2094872,L'arte della fuga,2014,"Comedy, Drama",France,1000000,329017,Hérodiade
tt2094890,Mother of George,2013,Drama,"Nigeria, USA",750000,157937,Maybach Film Productions
tt2094898,Nous York,2012,"Adventure, Comedy, Drama",France,5900000,5189055,Vertigo
tt2095568,The Deadly Game - Gioco pericoloso,2013,"Action, Crime, Drama",UK,3000000,68859,Cipher Films
tt2095649,Grace di Monaco,2014,"Biography, Drama, Romance","Switzerland, France, Italy, Belgium",30000000,27515247,Stone Angels
tt2096672,Scemo & + scemo 2,2014,Comedy,USA,40000000,169837010,Universal Pictures
tt2096673,Inside Out,2015,"Animation, Adventure, Comedy",USA,175000000,858071350,Pixar Animation Studios
tt2097245,Boy s tenyu 3. Posledniy raund,2011,"Action, Crime, Drama",Russia,5000000,14386840,Freeland Films Co
tt2097298,McFarland,2015,"Biography, Drama, Sport",USA,17000000,45710059,Mayhem Pictures
tt2097307,Hit and Run,2012,"Action, Comedy",USA,2000000,16816647,Exclusive Media Group
tt2099556,Antiviral,2012,"Horror, Mystery, Sci-Fi","Canada, France",3200000,61808,Alliance
tt2100376,23:59,2011,Horror,Singapore,600000,1208479,Gorylah Pictures
tt2100575,Lost Place,2013,"Horror, Mystery, Thriller",Germany,5200000,159828,MovieBrats Pictures
tt2101307,A Stranger in Paradise,2013,Thriller,Thailand,3000000,35535,Hillin Entertainment
tt2101341,Dead Man Down - Il sapore della vendetta,2013,"Action, Crime, Drama",USA,30000000,18074539,FilmDistrict
tt2101441,Spring Breakers - Una vacanza da sballo,2012,"Crime, Drama","USA, France",5000000,31724284,Muse Productions
tt2101473,Medicus,2013,"Adventure, Drama, History",Germany,36000000,57284237,UFA Fiction
tt2101570,In the Blood,2014,"Action, Crime, Thriller","UK, Puerto Rico, USA",10000000,594860,Anchor Bay Films
tt2102465,Varg Veum - I mørket er alle ulver grå,2011,"Action, Crime, Thriller",Norway,21000000,1365236,Cinemiso
tt2103217,Maniac,2012,"Horror, Thriller","France, USA",6000000,2631275,La Petite Reine
tt2103254,Tammy,2014,"Comedy, Romance",USA,20000000,100375432,Gary Sanchez Productions
tt2103267,Two Mothers,2013,"Drama, Romance","Australia, France",16000000,1575749,Gaumont
tt2103281,Apes Revolution - Il pianeta delle scimmie,2014,"Action, Adventure, Drama","USA, UK, Canada",170000000,710644566,Chernin Entertainment
tt2104857,Atomnyy Ivan,2012,"Comedy, Romance",Russia,1500000,50384,Telesto
tt2104985,Sky Force 3D,2012,Animation,"USA, Hong Kong",20000000,348807,Limelight Animation Studios
tt2106361,Into the Storm,2014,"Action, Adventure, Drama",USA,50000000,161502194,Broken Road Productions
tt2106420,Flimmer,2012,"Comedy, Drama",Sweden,19400000,23722,BOB Film Sweden AB
tt2106476,Il sospetto,2012,Drama,"Denmark, Sweden",3800000,15843274,Danmarks Radio (DR)
tt2106519,Lezioni di cioccolato 2,2011,Comedy,Italy,6900000,1879629,A&G
tt2106533,Marafon,2013,"Comedy, Drama",Russia,2400000,89145,Cinema Art Studio
tt2106550,Möbius,2013,"Drama, Thriller","France, Belgium, Luxembourg",16000000,10357345,Récifilms
tt2106575,"Não Se Preocupe, Nada Vai Dar Certo",2011,Comedy,Brazil,6200000,628832,Globo Filmes
tt2106741,The Bullet Vanishes,2012,"Action, Adventure, Drama","China, Hong Kong",12000000,1528580,Emperor Film Production
tt2107814,Schutzengel,2012,"Action, Crime, Drama",Germany,7500000,8530346,Barefoot Films
tt2108516,Finalmente la felicità,2011,Comedy,Italy,3000000,13652530,Levante Film
tt2108535,Holmes & Watson. Madrid Days,2012,"Drama, Mystery, Thriller",Spain,4000000,252379,Nickel Odeon
tt2109131,God's Faithful Servant: Barla,2011,"Animation, Biography, Drama",Turkey,4000000,123093,Ser Film
tt2109184,Paranormal Activity 4,2012,"Horror, Mystery, Thriller",USA,5000000,142802657,Paramount Pictures
tt2109248,Transformers 4 - L'era dell'estinzione,2014,"Action, Adventure, Sci-Fi","USA, China, Hong Kong",210000000,1104054072,Paramount Pictures
tt2112131,Dabangg 2,2012,"Action, Comedy",India,450000000,4216988,Arbaaz Khan Productions
tt2112143,Ella ja kaverit,2012,"Comedy, Family",Finland,1200000,1156973,Snapper Films Oy
tt2112204,Mobile Home,2012,"Comedy, Drama","Belgium, Luxembourg, France",2900000,78255,Tarantula
tt2112277,Vendetta e redenzione,2014,"Action, Crime, Drama",USA,8000000,38158,Grand Peaks Entertainment
tt2112287,Thale,2012,"Drama, Fantasy, Horror",Norway,1200000,296500,Film Fund FUZZ
tt2113646,Den Sidste Rejse,2011,"Action, Comedy",Denmark,2500000,286342,Hannover Productions
tt2113681,Il centenario che saltò dalla finestra e scomparve,2013,"Adventure, Comedy","Sweden, Russia, UK, France, Spain, Germany",63000000,51167572,NICE FLX Pictures
tt2113820,Walesa - L'uomo della speranza,2013,"Biography, Comedy, Drama",Poland,3500000,5250588,Akson Studio
tt2113822,Yi jiu si er,2012,Drama,China,33000000,918487,China Film Group Corporation (CFGC)
tt2114440,Musallat 2: Lanet,2011,Horror,Turkey,1500000,2487699,Mia Yapim
tt2114504,Woody Woodpecker,2017,"Comedy, Family",USA,10000000,15316635,Universal 1440 Entertainment
tt2116974,"Vysotskiy. Spasibo, chto zhivoy",2011,"Biography, Drama",Russia,12000000,31016553,Direktsiya Informatsionnykh Programm Obshchestvennogo Rossiyskogo Televideniya (DIP ORT)
tt2119404,Code Red,2013,"Action, Horror, Sci-Fi",USA,3000000,62431,Amarath Arc
tt2119532,La battaglia di Hacksaw Ridge,2016,"Biography, Drama, History","Australia, USA",40000000,180450918,Summit Entertainment
tt2119543,Il mistero della casa del tempo,2018,"Comedy, Family, Fantasy","USA, Canada, India",42000000,131457147,DreamWorks
tt2120120,Pixels,2015,"Action, Comedy, Fantasy","USA, China, Canada",88000000,244874809,Columbia Pictures
tt2123342,Underdogs,2013,"Drama, Family, Sport",USA,2500000,35271,Media Service Corporation
tt2124186,Celal Tan ve Ailesinin Asiri Acikli Hikayesi,2011,"Comedy, Crime, Drama",Turkey,600000,234818,Eflatun Film
tt2124787,Final Girl,2015,"Horror, Thriller","Canada, USA",8000000,33411,NGN Productions
tt2125435,Re della terra selvaggia,2012,"Adventure, Drama, Fantasy",USA,1800000,21107746,Cinereach
tt2125651,The Gospel of Us,2012,"Drama, History",UK,180000,31721,Film Agency for Wales
tt2126235,Autobahn - Fuori controllo,2016,"Action, Crime, Thriller","UK, Germany, China, USA",21500000,6817535,42
tt2126355,San Andreas,2015,"Action, Adventure, Drama",USA,110000000,473990832,New Line Cinema
tt2126357,Ricomincio da me,2018,"Comedy, Drama, Romance",USA,16000000,72294066,Nuyorican Productions
tt2129887,Il paradiso degli orchi,2013,"Comedy, Drama",France,12500000,1507325,Chapter 2
tt2131541,Kohta 18,2012,Drama,Finland,315000,419125,Huh huh -Filmi Oy
tt2131556,Kiwi Flyer,2012,Family,New Zealand,1100000,155896,Kiwi Flyer Productions Limited
tt2131579,Maleficarum,2011,"Drama, History, Horror",Bolivia,105000,4303,Pachamama Films
tt2131698,In fuga con il nemico,2012,"Adventure, Drama, Thriller","UK, Israel, France",8000000,177753,Bedlam Productions
tt2132285,Bling Ring,2013,"Biography, Crime, Drama","USA, UK, France, Germany, Japan",8000000,20045576,American Zoetrope
tt2132374,Life's a Breeze,2013,"Comedy, Drama","Ireland, Sweden",4000000,103118,Fastnet Films
tt2133196,Born to Be Blue,2015,"Biography, Drama, Music","Canada, UK",6500000,1553337,New Real Films
tt2133300,Osthi,2011,Action,India,240000000,44286,Balaji Real Media
tt2137594,Yabanci,2012,Drama,Turkey,500000,55637,Filmoda
tt2137992,Xin tian sheng yi dui,2012,Family,Taiwan,200000000,309845,Beijing Enlight Pictures
tt2139881,"Non succede, ma se succede...",2019,"Comedy, Romance","USA, Canada, Colombia",40000000,53873809,Summit Entertainment
tt2140037,Jane Got a Gun,2015,"Action, Drama, Western",USA,25000000,3067531,1821 Pictures
tt2140373,Saving Mr. Banks,2013,"Biography, Comedy, Drama","USA, UK, Australia",35000000,117867984,Walt Disney Pictures
tt2140379,Self/less,2015,"Action, Mystery, Sci-Fi",USA,26000000,31807156,Gramercy Pictures (I)
tt2140479,The Accountant,2016,"Action, Crime, Drama",USA,44000000,155160045,Warner Bros.
tt2140507,Edison - L'uomo che illuminò il mondo,2017,"Biography, Drama, History","USA, Russia, UK",30000000,12217160,Bazelevs Production
tt2141697,Disparos,2012,"Action, Crime, Thriller",Brazil,800000,22129,Escrevendo & Filmes
tt2141751,God Help the Girl,2014,"Drama, Music, Romance",UK,1850000,423306,Barry Mendel Productions
tt2141789,Ivan Tsarevich i Seryy Volk,2011,"Animation, Adventure, Comedy",Russia,3000000,26420475,CTB Film Company
tt2144007,Afterparty,2013,Horror,Spain,2800000,75812,Telecinco Cinema
tt2145829,Robot Overlords,2014,"Action, Adventure, Sci-Fi","UK, Canada",21000000,943502,Pinewood Studios
tt2147225,Black November,2012,"Action, Crime, Drama","Nigeria, USA",7500000,5782,Wells & Jeta Entertainment
